ds_cargo;cd_municipio;nm_municipio;nm_regiao;nr_turno;sg_uf;nr_zona;qt_secoes_agregadas;qt_aptos_tot;qt_comparecimento;qt_votos_nom_validos;qt_votos_brancos;qt_total_vt_leg_validos;qt_total_votos_anulados;qt_votos_validos;qt_votos;qt_total_votos_nulos
Governador;20036;CUITÉ;NORDESTE;2;PB;24;0;16926;13640;12524;264;0;0;12524;13640;852
Governador;20052;CUITEGI;NORDESTE;2;PB;11;0;5795;4629;4116;181;0;0;4116;4629;332
Governador;20079;CURRAL VELHO;NORDESTE;2;PB;42;0;2342;1816;1705;17;0;0;1705;1816;94
Governador;20095;DESTERRO;NORDESTE;2;PB;30;0;7361;5802;5343;112;0;0;5343;5802;347
Governador;20117;VISTA SERRANA;NORDESTE;2;PB;51;0;3213;2423;2251;24;0;0;2251;2423;148
Governador;20133;DIAMANTE;NORDESTE;2;PB;42;0;5605;4113;3771;69;0;0;3771;4113;273
Governador;20150;DONA INÊS;NORDESTE;2;PB;14;0;9045;7173;6619;111;0;0;6619;7173;443
Governador;20176;DUAS ESTRADAS;NORDESTE;2;PB;47;0;3552;2866;2640;56;0;0;2640;2866;170
Governador;20192;EMAS;NORDESTE;2;PB;32;0;3330;2580;2424;29;0;0;2424;2580;127
Governador;20214;ESPERANÇA;NORDESTE;2;PB;19;0;24928;20750;18384;734;0;0;18384;20750;1632
Governador;20230;FAGUNDES;NORDESTE;2;PB;59;0;10047;8070;7205;181;0;0;7205;8070;684
Governador;20257;FREI MARTINHO;NORDESTE;2;PB;25;0;2819;2334;2163;36;0;0;2163;2334;135
Governador;20273;GUARABIRA;NORDESTE;2;PB;10;1;42570;35760;32407;1096;0;0;32407;35760;2257
Governador;20290;GURINHÉM;NORDESTE;2;PB;75;0;11233;9203;8218;253;0;0;8218;9203;732
Governador;20311;GURJÃO;NORDESTE;2;PB;22;0;3093;2602;2355;42;0;0;2355;2602;205
Governador;20338;IBIARA;NORDESTE;2;PB;41;0;5461;4136;3810;78;0;0;3810;4136;248
Governador;20354;IMACULADA;NORDESTE;2;PB;74;0;8783;6669;6092;167;0;0;6092;6669;410
Governador;20370;INGÁ;NORDESTE;2;PB;8;0;14818;12041;10939;264;0;0;10939;12041;838
Governador;20397;ITABAIANA;NORDESTE;2;PB;6;0;18967;15907;14439;335;0;0;14439;15907;1133
Governador;20419;ITAPORANGA;NORDESTE;2;PB;33;0;17070;13374;12364;199;0;0;12364;13374;811
Governador;20435;ITAPOROROCA;NORDESTE;2;PB;60;0;13194;10990;10138;195;0;0;10138;10990;657
Governador;20451;ITATUBA;NORDESTE;2;PB;8;0;8450;6997;6327;161;0;0;6327;6997;509
Governador;20478;JACARAÚ;NORDESTE;2;PB;60;0;13776;10685;9580;270;0;0;9580;10685;835
Governador;20494;JERICÓ;NORDESTE;2;PB;36;0;6864;5466;5093;137;0;0;5093;5466;236
Governador;20516;JOÃO PESSOA;NORDESTE;2;PB;1;0;106711;91623;84036;1851;0;0;84036;91623;5736
Governador;20516;JOÃO PESSOA;NORDESTE;2;PB;64;4;105681;91148;82320;2027;0;0;82320;91148;6801
Governador;20516;JOÃO PESSOA;NORDESTE;2;PB;70;1;112910;98097;89313;2137;0;0;89313;98097;6647
Governador;20516;JOÃO PESSOA;NORDESTE;2;PB;76;0;116206;99564;93965;1694;0;0;93965;99564;3905
Governador;20516;JOÃO PESSOA;NORDESTE;2;PB;77;4;118229;101246;89677;2699;0;0;89677;101246;8870
Governador;20532;JUAREZ TÁVORA;NORDESTE;2;PB;9;0;7400;6182;5561;198;0;0;5561;6182;423
Governador;20559;JUAZEIRINHO;NORDESTE;2;PB;56;2;13312;10715;9725;247;0;0;9725;10715;743
Governador;20575;JUNCO DO SERIDÓ;NORDESTE;2;PB;56;0;5662;4655;4145;144;0;0;4145;4655;366
Governador;20591;JURIPIRANGA;NORDESTE;2;PB;44;1;9738;8248;7611;135;0;0;7611;8248;502
Governador;20613;JURU;NORDESTE;2;PB;74;0;7701;6029;5523;108;0;0;5523;6029;398
Governador;20630;LAGOA;NORDESTE;2;PB;31;0;4768;3605;3383;62;0;0;3383;3605;160
Governador;20656;LAGOA DE DENTRO;NORDESTE;2;PB;60;1;7209;5616;5168;108;0;0;5168;5616;340
Governador;20672;LAGOA SECA;NORDESTE;2;PB;13;0;20618;17757;15601;578;0;0;15601;17757;1578
Governador;20699;LASTRO;NORDESTE;2;PB;63;0;4207;3438;3212;59;0;0;3212;3438;167
Governador;20710;LIVRAMENTO;NORDESTE;2;PB;27;0;5817;4588;4054;146;0;0;4054;4588;388
Governador;20737;LUCENA;NORDESTE;2;PB;2;0;12412;9867;8932;225;0;0;8932;9867;710
Governador;20753;MÃE D'ÁGUA;NORDESTE;2;PB;30;1;3748;3070;2890;38;0;0;2890;3070;142
Governador;20770;MALTA;NORDESTE;2;PB;51;0;5152;4075;3782;73;0;0;3782;4075;220
Governador;20796;MAMANGUAPE;NORDESTE;2;PB;7;0;32571;26981;24314;700;0;0;24314;26981;1967
Governador;20818;MANAÍRA;NORDESTE;2;PB;34;0;8626;6861;6249;130;0;0;6249;6861;482
Governador;20834;MARI;NORDESTE;2;PB;4;3;17143;14624;13213;336;0;0;13213;14624;1075
Governador;20850;MASSARANDUBA;NORDESTE;2;PB;16;1;11710;9799;8573;301;0;0;8573;9799;925
Governador;20877;MATARACA;NORDESTE;2;PB;7;0;8475;6452;5697;231;0;0;5697;6452;524
Governador;20893;MOGEIRO;NORDESTE;2;PB;6;0;10646;8799;7917;202;0;0;7917;8799;680
Governador;20915;MONTADAS;NORDESTE;2;PB;50;0;4867;4201;3777;121;0;0;3777;4201;303
Governador;20931;MONTE HOREBE;NORDESTE;2;PB;40;0;3976;3036;2749;66;0;0;2749;3036;221
Governador;20958;MONTEIRO;NORDESTE;2;PB;29;2;25733;21245;19431;466;0;0;19431;21245;1348
Governador;20974;MULUNGU;NORDESTE;2;PB;75;1;8896;7415;6809;133;0;0;6809;7415;473
Governador;20990;NATUBA;NORDESTE;2;PB;18;1;6583;5417;4868;131;0;0;4868;5417;418
Governador;21016;NAZAREZINHO;NORDESTE;2;PB;63;1;6819;5729;5347;90;0;0;5347;5729;292
Governador;21032;NOVA FLORESTA;NORDESTE;2;PB;24;1;7982;6400;5833;108;0;0;5833;6400;459
Governador;21059;NOVA OLINDA;NORDESTE;2;PB;42;0;5511;3905;3584;86;0;0;3584;3905;235
Governador;21075;NOVA PALMEIRA;NORDESTE;2;PB;25;0;3376;2974;2767;47;0;0;2767;2974;160
Governador;21091;OLHO D'ÁGUA;NORDESTE;2;PB;66;0;6950;5399;4992;99;0;0;4992;5399;308
Governador;21113;OLIVEDOS;NORDESTE;2;PB;23;0;3934;3271;2932;88;0;0;2932;3271;251
Governador;21130;OURO VELHO;NORDESTE;2;PB;43;0;2898;2477;2323;24;0;0;2323;2477;130
Governador;21156;PASSAGEM;NORDESTE;2;PB;65;0;2647;2069;1909;38;0;0;1909;2069;122
Governador;21172;PATOS;NORDESTE;2;PB;28;6;66701;55122;50186;1438;0;0;50186;55122;3498
Governador;21199;PAULISTA;NORDESTE;2;PB;69;0;9859;8095;7435;163;0;0;7435;8095;497
Governador;21210;PEDRA BRANCA;NORDESTE;2;PB;42;0;3904;2961;2769;40;0;0;2769;2961;152
Governador;21237;PEDRA LAVRADA;NORDESTE;2;PB;25;0;5939;5071;4696;76;0;0;4696;5071;299
Governador;21253;PEDRAS DE FOGO;NORDESTE;2;PB;44;0;23683;19711;18019;477;0;0;18019;19711;1215
Governador;21270;PIANCÓ;NORDESTE;2;PB;32;1;12635;10090;9241;177;0;0;9241;10090;672
Governador;21296;PICUÍ;NORDESTE;2;PB;25;1;14766;12434;11605;187;0;0;11605;12434;642
Governador;21318;PILAR;NORDESTE;2;PB;44;0;9889;8415;7670;165;0;0;7670;8415;580
Governador;21334;PILÕES;NORDESTE;2;PB;11;0;6929;5449;4825;204;0;0;4825;5449;420
Governador;21350;PILÕEZINHOS;NORDESTE;2;PB;47;4;5258;4362;3860;161;0;0;3860;4362;341
Governador;21377;PIRPIRITUBA;NORDESTE;2;PB;47;0;7683;6284;5632;215;0;0;5632;6284;437
Governador;21393;PITIMBU;NORDESTE;2;PB;73;0;12018;9867;8706;373;0;0;8706;9867;788
Governador;21415;POCINHOS;NORDESTE;2;PB;50;0;14032;11803;10533;318;0;0;10533;11803;952
Governador;21431;POMBAL;NORDESTE;2;PB;31;4;25016;20083;18876;236;0;0;18876;20083;971
Governador;21458;PRATA;NORDESTE;2;PB;43;0;4019;3283;2987;84;0;0;2987;3283;212
Governador;21474;PRINCESA ISABEL;NORDESTE;2;PB;34;0;16072;12840;11841;253;0;0;11841;12840;746
Governador;21490;PUXINANÃ;NORDESTE;2;PB;50;0;12011;10488;9325;274;0;0;9325;10488;889
Governador;21512;QUEIMADAS;NORDESTE;2;PB;59;1;34702;29483;26288;881;0;0;26288;29483;2314
Governador;21539;QUIXABA;NORDESTE;2;PB;28;0;2283;1921;1781;39;0;0;1781;1921;101
Governador;21555;REMÍGIO;NORDESTE;2;PB;67;0;14178;11484;10559;232;0;0;10559;11484;693
Governador;21571;RIACHO DOS CAVALOS;NORDESTE;2;PB;38;0;7621;6467;5994;166;0;0;5994;6467;307
Governador;21598;RIO TINTO;NORDESTE;2;PB;55;4;18181;15785;14358;354;0;0;14358;15785;1073
Governador;21610;SALGADINHO;NORDESTE;2;PB;65;0;3275;2414;2198;59;0;0;2198;2414;157
Governador;21636;SALGADO DE SÃO FÉLIX;NORDESTE;2;PB;6;2;9673;7833;7149;149;0;0;7149;7833;535
Governador;21652;SANTA CRUZ;NORDESTE;2;PB;63;1;5559;4632;4346;74;0;0;4346;4632;212
Governador;21679;SANTA HELENA;NORDESTE;2;PB;37;1;5568;4698;4360;94;0;0;4360;4698;244
Governador;21695;SANTA LUZIA;NORDESTE;2;PB;26;0;11753;9873;8930;304;0;0;8930;9873;639
Governador;21717;SANTANA DE MANGUEIRA;NORDESTE;2;PB;41;0;4451;3464;3225;55;0;0;3225;3464;184
Governador;21733;SANTANA DOS GARROTES;NORDESTE;2;PB;66;0;6228;4666;4240;82;0;0;4240;4666;344
Governador;21750;SANTA RITA;NORDESTE;2;PB;2;3;63927;54242;47364;1672;0;0;47364;54242;5206
Governador;21750;SANTA RITA;NORDESTE;2;PB;3;0;34402;28961;25250;866;0;0;25250;28961;2845
Governador;21776;SANTA TERESINHA;NORDESTE;2;PB;65;0;5549;4636;4272;99;0;0;4272;4636;265
Governador;21792;SÃO BENTO;NORDESTE;2;PB;69;0;26942;21873;20279;385;0;0;20279;21873;1209
Governador;21814;SÃO JOÃO DO CARIRI;NORDESTE;2;PB;22;4;4190;3443;3195;64;0;0;3195;3443;184
Governador;21830;SÃO JOÃO DO TIGRE;NORDESTE;2;PB;29;0;3868;3246;2937;77;0;0;2937;3246;232
Governador;21857;SÃO JOSÉ DA LAGOA TAPADA;NORDESTE;2;PB;52;0;6590;5486;4807;217;0;0;4807;5486;462
Governador;21873;SÃO JOSÉ DE CAIANA;NORDESTE;2;PB;33;0;5302;3914;3591;63;0;0;3591;3914;260
Governador;21890;SÃO JOSÉ DE ESPINHARAS;NORDESTE;2;PB;51;0;4326;3507;3244;52;0;0;3244;3507;211
Governador;21911;SÃO JOSÉ DE PIRANHAS;NORDESTE;2;PB;40;0;15072;12167;10957;317;0;0;10957;12167;893
Governador;21938;SÃO JOSÉ DO BONFIM;NORDESTE;2;PB;65;0;4027;3341;3138;44;0;0;3138;3341;159
Governador;21954;SÃO JOSÉ DO SABUGI;NORDESTE;2;PB;26;0;4053;3607;3404;38;0;0;3404;3607;165
Governador;21970;SÃO JOSÉ DOS CORDEIROS;NORDESTE;2;PB;58;1;3456;2785;2545;68;0;0;2545;2785;172
Governador;21997;SÃO MAMEDE;NORDESTE;2;PB;26;0;7001;5580;5101;128;0;0;5101;5580;351
Governador;22012;SÃO MIGUEL DE TAIPU;NORDESTE;2;PB;44;0;6084;5206;4732;112;0;0;4732;5206;362
Governador;22039;SÃO SEBASTIÃO DE LAGOA DE ROÇA;NORDESTE;2;PB;19;0;8756;7159;6344;181;0;0;6344;7159;634
Governador;22055;SÃO SEBASTIÃO DO UMBUZEIRO;NORDESTE;2;PB;29;0;3123;2561;2389;56;0;0;2389;2561;116
Governador;22071;SAPÉ;NORDESTE;2;PB;4;0;36120;30266;26974;836;0;0;26974;30266;2456
Governador;22098;SÃO VICENTE DO SERIDÓ;NORDESTE;2;PB;23;2;8945;7159;6410;231;0;0;6410;7159;518
Governador;22110;SERRA BRANCA;NORDESTE;2;PB;58;0;10394;8481;7552;261;0;0;7552;8481;668
Governador;22136;SERRA DA RAIZ;NORDESTE;2;PB;47;1;3032;2403;2193;45;0;0;2193;2403;165
Governador;22152;SERRA GRANDE;NORDESTE;2;PB;33;0;3176;2406;2244;42;0;0;2244;2406;120
Governador;22179;SERRA REDONDA;NORDESTE;2;PB;72;1;6176;5193;4608;122;0;0;4608;5193;463
Governador;22195;SERRARIA;NORDESTE;2;PB;11;0;4389;3379;3048;76;0;0;3048;3379;255
Governador;22217;SOLÂNEA;NORDESTE;2;PB;48;0;21353;17189;15333;521;0;0;15333;17189;1335
Governador;22233;SOLEDADE;NORDESTE;2;PB;23;0;11154;9295;8248;270;0;0;8248;9295;777
Governador;22250;SOUSA;NORDESTE;2;PB;35;9;46495;39561;36190;1050;0;0;36190;39561;2321
Governador;22276;SUMÉ;NORDESTE;2;PB;43;0;13489;11036;9969;311;0;0;9969;11036;756
Governador;22292;TACIMA;NORDESTE;2;PB;20;0;7454;6024;5561;126;0;0;5561;6024;337
Governador;22314;TAPEROÁ;NORDESTE;2;PB;27;1;10983;8510;7636;222;0;0;7636;8510;652
Governador;22330;TAVARES;NORDESTE;2;PB;34;0;11489;8655;7833;228;0;0;7833;8655;594
Governador;22357;TEIXEIRA;NORDESTE;2;PB;30;0;11638;9462;8453;335;0;0;8453;9462;674
Governador;22373;TRIUNFO;NORDESTE;2;PB;37;0;7389;5864;5381;128;0;0;5381;5864;355
Governador;22390;UIRAÚNA;NORDESTE;2;PB;53;3;11960;9898;9052;217;0;0;9052;9898;629
Governador;22411;UMBUZEIRO;NORDESTE;2;PB;18;1;6811;5594;5009;186;0;0;5009;5594;399
Governador;22438;VÁRZEA;NORDESTE;2;PB;26;0;2562;2198;2007;53;0;0;2007;2198;138
Governador;23000;QUIXABA;NORDESTE;2;PE;98;0;6105;5015;4715;70;0;0;4715;5015;230
Governador;23019;AFOGADOS DA INGAZEIRA;NORDESTE;2;PE;66;4;28487;22796;20873;565;0;0;20873;22796;1358
Governador;23027;LAGOA DO CARRO;NORDESTE;2;PE;20;1;14319;12602;11730;174;0;0;11730;12602;698
Governador;23035;AFRÂNIO;NORDESTE;2;PE;107;2;17219;13861;12638;258;0;0;12638;13861;965
Governador;23043;SANTA CRUZ DA BAIXA VERDE;NORDESTE;2;PE;71;0;9131;7711;7071;97;0;0;7071;7711;543
Governador;23051;AGRESTINA;NORDESTE;2;PE;86;2;19641;16708;15021;406;0;0;15021;16708;1281
Governador;23060;XEXÉU;NORDESTE;2;PE;38;0;10449;7771;7054;193;0;0;7054;7771;524
Governador;23078;ÁGUA PRETA;NORDESTE;2;PE;38;1;23264;15715;14340;401;0;0;14340;15715;974
Governador;23086;VERTENTE DO LÉRIO;NORDESTE;2;PE;34;0;7742;6328;5817;137;0;0;5817;6328;374
Governador;23094;ÁGUAS BELAS;NORDESTE;2;PE;64;12;33198;24257;22144;447;0;0;22144;24257;1666
Governador;23108;SANTA CRUZ;NORDESTE;2;PE;82;0;12395;10223;9737;81;0;0;9737;10223;405
Governador;23116;ALAGOINHA;NORDESTE;2;PE;120;1;12690;10034;9260;216;0;0;9260;10034;558
Governador;23124;JUCATI;NORDESTE;2;PE;92;2;9792;8121;7430;188;0;0;7430;8121;503
Governador;23132;ALIANÇA;NORDESTE;2;PE;125;4;28697;22466;20346;470;0;0;20346;22466;1650
Governador;23140;DORMENTES;NORDESTE;2;PE;107;4;16302;13231;12200;227;0;0;12200;13231;804
Governador;23159;ALTINHO;NORDESTE;2;PE;48;7;16650;13969;12407;382;0;0;12407;13969;1180
Governador;23167;CARNAUBEIRA DA PENHA;NORDESTE;2;PE;69;3;12149;9080;8404;112;0;0;8404;9080;564
Governador;23175;AMARAJI;NORDESTE;2;PE;31;0;16867;13625;12311;338;0;0;12311;13625;976
Governador;23183;LAGOA GRANDE;NORDESTE;2;PE;137;5;21210;16268;14780;280;0;0;14780;16268;1208
Governador;23191;ANGELIM;NORDESTE;2;PE;116;0;9370;7150;6607;115;0;0;6607;7150;428
Governador;23205;ARAÇOIABA;NORDESTE;2;PE;85;0;16121;13924;12907;194;0;0;12907;13924;823
Governador;23213;ARARIPINA;NORDESTE;2;PE;84;0;58652;47018;42358;1076;0;0;42358;47018;3584
Governador;23221;CASINHAS;NORDESTE;2;PE;34;2;11750;9413;8538;205;0;0;8538;9413;670
Governador;23230;ARCOVERDE;NORDESTE;2;PE;57;16;48889;40425;37330;739;0;0;37330;40425;2356
Governador;23248;MANARI;NORDESTE;2;PE;63;1;13335;9643;9076;132;0;0;9076;9643;435
Governador;23256;BARRA DE GUABIRABA;NORDESTE;2;PE;39;0;9803;8210;7546;149;0;0;7546;8210;515
Governador;23264;JATOBÁ;NORDESTE;2;PE;89;0;10743;8359;7805;120;0;0;7805;8359;434
Governador;23272;BARREIROS;NORDESTE;2;PE;42;1;30834;23690;21308;590;0;0;21308;23690;1792
Governador;23280;TAMANDARÉ;NORDESTE;2;PE;26;0;18258;14847;13755;216;0;0;13755;14847;876
Governador;23299;BELÉM DE MARIA;NORDESTE;2;PE;43;4;9650;7559;6846;162;0;0;6846;7559;551
Governador;23302;JAQUEIRA;NORDESTE;2;PE;43;0;9942;7069;6604;90;0;0;6604;7069;375
Governador;23310;BELÉM DO SÃO FRANCISCO;NORDESTE;2;PE;73;6;15096;12033;11129;179;0;0;11129;12033;725
Governador;23329;SANTA FILOMENA;NORDESTE;2;PE;82;0;12428;9597;9090;70;0;0;9090;9597;437
Governador;23337;BELO JARDIM;NORDESTE;2;PE;45;8;62287;49488;43984;1487;0;0;43984;49488;4017
Governador;23353;BETÂNIA;NORDESTE;2;PE;108;1;10488;7285;6648;92;0;0;6648;7285;545
Governador;23370;BEZERROS;NORDESTE;2;PE;35;20;46441;39763;36049;957;0;0;36049;39763;2757
Governador;23396;BODOCÓ;NORDESTE;2;PE;80;4;25320;21111;19383;391;0;0;19383;21111;1337
Governador;23418;BOM CONSELHO;NORDESTE;2;PE;61;13;37496;26354;23867;542;0;0;23867;26354;1945
Governador;23434;BOM JARDIM;NORDESTE;2;PE;33;10;29808;24127;22045;528;0;0;22045;24127;1554
Governador;23450;BONITO;NORDESTE;2;PE;39;0;30367;24861;22790;411;0;0;22790;24861;1660
Governador;23477;BREJÃO;NORDESTE;2;PE;92;11;9041;7504;6819;161;0;0;6819;7504;524
Governador;23493;BREJINHO;NORDESTE;2;PE;99;0;7817;5893;5307;163;0;0;5307;5893;423
Governador;23515;BREJO DA MADRE DE DEUS;NORDESTE;2;PE;54;9;33604;26830;24408;639;0;0;24408;26830;1783
Governador;23531;BUENOS AIRES;NORDESTE;2;PE;23;0;11275;9374;8661;147;0;0;8661;9374;566
Governador;23558;BUÍQUE;NORDESTE;2;PE;60;0;39784;28624;26042;484;0;0;26042;28624;2098
Governador;23574;CABO DE SANTO AGOSTINHO;NORDESTE;2;PE;15;5;66167;56977;50968;1426;0;0;50968;56977;4583
Governador;23574;CABO DE SANTO AGOSTINHO;NORDESTE;2;PE;121;0;94468;80407;71746;1871;0;0;71746;80407;6790
Governador;23590;CABROBÓ;NORDESTE;2;PE;77;2;25887;20169;18647;283;0;0;18647;20169;1239
Governador;23612;CACHOEIRINHA;NORDESTE;2;PE;44;0;15987;12897;11683;421;0;0;11683;12897;793
Governador;23639;CAETÉS;NORDESTE;2;PE;130;0;19971;14818;13502;384;0;0;13502;14818;932
Governador;23655;CALÇADO;NORDESTE;2;PE;94;1;7438;6334;5804;113;0;0;5804;6334;417
Governador;23671;CALUMBI;NORDESTE;2;PE;108;5;6578;5275;4940;64;0;0;4940;5275;271
Governador;23698;CAMOCIM DE SÃO FÉLIX;NORDESTE;2;PE;132;0;14853;12575;11217;362;0;0;11217;12575;996
Governador;23710;CAMUTANGA;NORDESTE;2;PE;27;4;7435;5944;5498;116;0;0;5498;5944;330
Governador;23736;CANHOTINHO;NORDESTE;2;PE;116;3;16986;13519;12302;264;0;0;12302;13519;953
Governador;23752;CAPOEIRAS;NORDESTE;2;PE;130;1;16067;11922;10982;275;0;0;10982;11922;665
Governador;23779;CARNAÍBA;NORDESTE;2;PE;98;8;15889;12424;11385;224;0;0;11385;12424;815
Governador;23795;CARPINA;NORDESTE;2;PE;20;18;56127;49181;45178;890;0;0;45178;49181;3113
Governador;23817;CARUARU;NORDESTE;2;PE;41;3;22841;19834;17645;602;0;0;17645;19834;1587
Governador;23817;CARUARU;NORDESTE;2;PE;105;2;112119;97663;90626;1761;0;0;90626;97663;5276
Governador;23817;CARUARU;NORDESTE;2;PE;106;15;105038;91213;83108;2074;0;0;83108;91213;6031
Governador;23833;CATENDE;NORDESTE;2;PE;43;0;25518;19679;18113;383;0;0;18113;19679;1183
Governador;23850;CEDRO;NORDESTE;2;PE;76;0;9923;7191;6567;163;0;0;6567;7191;461
Governador;23876;CHÃ DE ALEGRIA;NORDESTE;2;PE;21;0;11034;9284;8534;156;0;0;8534;9284;594
Governador;23892;CHÃ GRANDE;NORDESTE;2;PE;31;0;18868;15833;14558;287;0;0;14558;15833;988
Governador;23914;CONDADO;NORDESTE;2;PE;125;0;20790;16220;14949;332;0;0;14949;16220;939
Governador;23930;CORRENTES;NORDESTE;2;PE;59;0;13848;9765;9234;113;0;0;9234;9765;418
Governador;23957;CORTÊS;NORDESTE;2;PE;28;11;10885;8440;7730;145;0;0;7730;8440;565
Governador;23973;CUMARU;NORDESTE;2;PE;91;6;15315;11796;10896;211;0;0;10896;11796;689
Governador;23990;CUPIRA;NORDESTE;2;PE;86;4;19621;15969;14594;320;0;0;14594;15969;1055
Governador;24015;CUSTÓDIA;NORDESTE;2;PE;65;0;28506;21708;20122;372;0;0;20122;21708;1214
Governador;24031;ESCADA;NORDESTE;2;PE;19;29;47330;39456;36409;665;0;0;36409;39456;2382
Governador;24058;EXU;NORDESTE;2;PE;79;0;27559;21815;19959;466;0;0;19959;21815;1390
Governador;24074;FEIRA NOVA;NORDESTE;2;PE;135;6;18367;14833;13593;318;0;0;13593;14833;922
Governador;24090;FERREIROS;NORDESTE;2;PE;27;0;9945;8235;7642;161;0;0;7642;8235;432
Governador;24112;FLORES;NORDESTE;2;PE;67;5;16230;12794;11756;246;0;0;11756;12794;792
Governador;24139;FLORESTA;NORDESTE;2;PE;72;6;23815;18507;17455;208;0;0;17455;18507;844
Governador;24155;FREI MIGUELINHO;NORDESTE;2;PE;46;11;11951;10353;9739;136;0;0;9739;10353;478
Governador;24171;GAMELEIRA;NORDESTE;2;PE;28;2;15305;11792;10718;237;0;0;10718;11792;837
Governador;24198;GARANHUNS;NORDESTE;2;PE;56;3;95612;79616;73658;1435;0;0;73658;79616;4523
Governador;24210;GLÓRIA DO GOITÁ;NORDESTE;2;PE;21;0;22600;19070;17364;360;0;0;17364;19070;1346
Governador;24236;GOIANA;NORDESTE;2;PE;25;6;61011;52467;48149;1145;0;0;48149;52467;3173
Governador;24252;GRANITO;NORDESTE;2;PE;80;4;6728;5659;5353;73;0;0;5353;5659;233
Governador;24279;GRAVATÁ;NORDESTE;2;PE;30;8;68850;55828;50791;1358;0;0;50791;55828;3679
Governador;24295;IATI;NORDESTE;2;PE;136;0;15925;11162;10360;204;0;0;10360;11162;598
Governador;24317;IBIMIRIM;NORDESTE;2;PE;128;12;20776;15304;14358;195;0;0;14358;15304;751
Governador;24333;IBIRAJUBA;NORDESTE;2;PE;48;1;6911;5491;4979;147;0;0;4979;5491;365
Governador;24350;IGARASSU;NORDESTE;2;PE;85;6;85789;73493;67025;1338;0;0;67025;73493;5130
Governador;24376;IGUARACY;NORDESTE;2;PE;66;5;8844;7092;6529;134;0;0;6529;7092;429
Governador;24392;INAJÁ;NORDESTE;2;PE;63;1;14258;11039;10399;153;0;0;10399;11039;487
Governador;24414;INGAZEIRA;NORDESTE;2;PE;50;4;4062;3440;3203;72;0;0;3203;3440;165
Governador;24430;IPOJUCA;NORDESTE;2;PE;16;3;80628;67168;61122;1416;0;0;61122;67168;4630
Governador;24457;IPUBI;NORDESTE;2;PE;133;0;22603;17145;15633;382;0;0;15633;17145;1130
Governador;24473;ITACURUBA;NORDESTE;2;PE;73;0;4318;3391;3191;39;0;0;3191;3391;161
Governador;24490;ITAÍBA;NORDESTE;2;PE;143;6;19627;14899;13634;218;0;0;13634;14899;1047
Governador;24511;ILHA DE ITAMARACÁ;NORDESTE;2;PE;131;0;17526;14233;13180;192;0;0;13180;14233;861
Governador;24538;ITAPETIM;NORDESTE;2;PE;99;0;12400;9547;8812;193;0;0;8812;9547;542
Governador;24554;ITAQUITINGA;NORDESTE;2;PE;125;2;14004;10770;9901;167;0;0;9901;10770;702
Governador;24570;JABOATÃO DOS GUARARAPES;NORDESTE;2;PE;11;1;115003;94403;83933;2192;0;0;83933;94403;8278
Governador;24570;JABOATÃO DOS GUARARAPES;NORDESTE;2;PE;101;1;115911;93413;85673;2047;0;0;85673;93413;5693
Governador;24570;JABOATÃO DOS GUARARAPES;NORDESTE;2;PE;118;7;124887;103906;93538;2235;0;0;93538;103906;8133
Governador;24570;JABOATÃO DOS GUARARAPES;NORDESTE;2;PE;147;4;122636;99532;89056;2494;0;0;89056;99532;7982
Governador;24597;JATAÚBA;NORDESTE;2;PE;54;2;14791;11560;10637;221;0;0;10637;11560;702
Governador;24619;JOÃO ALFREDO;NORDESTE;2;PE;88;2;25308;19222;17656;412;0;0;17656;19222;1154
Governador;24635;JOAQUIM NABUCO;NORDESTE;2;PE;38;0;13552;10918;10331;172;0;0;10331;10918;415
Governador;24651;JUPI;NORDESTE;2;PE;92;4;12303;10214;9217;302;0;0;9217;10214;695
Governador;24678;JUREMA;NORDESTE;2;PE;94;0;12097;9205;8490;158;0;0;8490;9205;557
Governador;24694;LAGOA DE ITAENGA;NORDESTE;2;PE;135;2;18582;15048;13781;286;0;0;13781;15048;981
Governador;24716;LAGOA DO OURO;NORDESTE;2;PE;59;0;11098;8566;7877;111;0;0;7877;8566;578
Governador;24732;LAGOA DOS GATOS;NORDESTE;2;PE;86;2;12218;9123;8371;140;0;0;8371;9123;612
Governador;24759;LAJEDO;NORDESTE;2;PE;94;4;29981;25114;23259;439;0;0;23259;25114;1416
Governador;24775;LIMOEIRO;NORDESTE;2;PE;24;20;44543;37643;34543;697;0;0;34543;37643;2403
Governador;24791;MACAPARANA;NORDESTE;2;PE;90;3;19851;15317;13877;313;0;0;13877;15317;1127
Governador;24813;MACHADOS;NORDESTE;2;PE;88;2;10652;8721;7934;219;0;0;7934;8721;568
Governador;24830;MARAIAL;NORDESTE;2;PE;43;4;9408;6070;5440;126;0;0;5440;6070;504
Governador;24856;MIRANDIBA;NORDESTE;2;PE;69;0;11603;9037;8317;149;0;0;8317;9037;571
Governador;24872;MORENO;NORDESTE;2;PE;14;3;48005;40564;36729;878;0;0;36729;40564;2957
Governador;24899;NAZARÉ DA MATA;NORDESTE;2;PE;23;7;25384;21613;19876;462;0;0;19876;21613;1275
Governador;24910;OLINDA;NORDESTE;2;PE;10;25;97746;85311;79800;1262;0;0;79800;85311;4249
Governador;24910;OLINDA;NORDESTE;2;PE;100;6;99524;87568;78345;1817;0;0;78345;87568;7406
